cohort,metric,comparison,comparison_label,aggregation_level,unit_id,family,eligible_for_headline,diagnostic_only,reference_median,subject_median,ratio,observation_count,note
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_large_mostly_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_large_random,slice,True,False,98784.18,99788.6,1.010167822418529,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_large_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_large_strings,slice,True,False,525112.95,524366.85,0.9985791628258264,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_large_strings,slice,True,True,5120.0,4096.0,0.8,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_medium_random,slice,True,False,524.48,525.79,1.002497712019524,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_medium_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_small_ascending,slice,False,True,19.4,11.15,0.5747422680412372,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_small_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_small_big,slice,True,False,113.92,107.68,0.9452247191011236,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_small_big,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_small_descending,slice,False,True,32.3,27.36,0.8470588235294119,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_small_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_small_random,slice,False,True,31.2,21.52,0.6897435897435897,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_small_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_by_key_lexicographic,slice,True,False,7389611.8,5138587.0,0.6953798303721449,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_by_key_lexicographic,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_ascending,slice,True,False,4072.57,6813.37,1.6729902739547753,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_big,slice,True,False,554013.15,545166.8,0.9840322382239484,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_big,slice,True,True,5120.0,6144.0,1.2,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_descending,slice,True,False,8034.92,5486.74,0.6828618082071757,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_expensive,slice,True,False,9195955.1,9170762.65,0.9972604857542204,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_expensive,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_mostly_ascending,slice,True,False,85498.43,85479.07,0.9997735630934979,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_mostly_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_mostly_descending,slice,True,False,83925.41,84043.73,1.0014098233181106,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_mostly_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_random,slice,True,False,77726.25,77782.84,1.000728068059375,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_strings,slice,True,False,406934.05,416902.15,1.0244956154443208,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_large_strings,slice,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_medium_random,slice,True,False,388.34,371.93,0.9577432147087604,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_medium_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_ascending,slice,False,True,19.4,11.19,0.5768041237113403,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_ascending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_big,slice,True,False,113.93,107.09,0.9399631352584921,3,
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_big,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_descending,slice,False,True,32.29,27.57,0.8538247135336018,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_descending,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_random,slice,False,True,31.42,20.77,0.6610439210693825,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::sort_unstable_small_random,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::starts_with_diff_one_element_at_end,slice,False,True,5.0,4.67,0.9339999999999999,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::starts_with_diff_one_element_at_end,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::starts_with_same_vector,slice,False,True,0.26,0.26,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::starts_with_same_vector,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::starts_with_single_element,slice,False,True,0.26,0.26,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::starts_with_single_element,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_from_elem,slice,False,True,21.1,14.6,0.6919431279620852,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_from_elem,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_loop_set,slice,False,True,20.6,14.36,0.6970873786407766,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_loop_set,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_mut_iter,slice,False,True,21.08,13.77,0.653225806451613,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_mut_iter,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_set_memory,slice,False,True,21.07,13.97,0.6630280018984338,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,slice::zero_1kb_set_memory,slice,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_16b_in_long,str,False,True,71.85,71.98,1.0018093249826028,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_16b_in_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_2b_repeated_long,str,False,True,68.18,68.11,0.9989733059548254,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_2b_repeated_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_32b_in_long,str,False,True,67.7,68.69,1.0146233382570162,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_32b_in_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_bad_naive,str,False,True,6.36,6.36,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_bad_naive,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_bad_simd,str,False,True,57.43,57.17,0.9954727494340937,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_bad_simd,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_equal,str,False,True,4.24,4.24,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_equal,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_short_long,str,False,True,68.5,68.45,0.9992700729927008,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_short_long,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_contains_short_short,str,False,True,7.16,7.15,0.9986033519553073,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_contains_short_short,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::bench_join,str,False,True,47.35,42.33,0.8939809926082365,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::bench_join,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_indicesator,str,False,True,6.9,4.78,0.6927536231884058,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_indicesator,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_indicesator_rev,str,False,True,23.57,23.57,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_indicesator_rev,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_iterator,str,False,True,7.11,4.77,0.670886075949367,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_iterator,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_iterator_ascii,str,False,True,10.47,10.6,1.0124164278892072,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_iterator_ascii,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_iterator_for,str,False,True,19.26,19.62,1.0186915887850467,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_iterator_for,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_iterator_rev,str,False,True,23.42,28.54,1.2186165670367206,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_iterator_rev,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::char_iterator_rev_for,str,False,True,23.39,23.37,0.9991449337323642,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::char_iterator_rev_for,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,jemalloc,jemalloc,benchmark_case,str::chars_count::long_lorem_ipsum,str,False,True,88.04,87.78,0.9970467969104951,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,jemalloc,jemalloc,benchmark_case,str::chars_count::long_lorem_ipsum,str,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
